"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Sanchez J.M.S.; McNally J.S.; Cortez M.M.; Hemp J.; Pace L.A.; Clardy S.L.","Sanchez, John Michael S. (57202000597); McNally, J. Scott (57530097100); Cortez, Melissa M. (56059820900); Hemp, James (36853861900); Pace, Laura A. (57225833470); Clardy, Stacey L. (8731544800)","57202000597; 57530097100; 56059820900; 36853861900; 57225833470; 8731544800","Neuroimmunogastroenterology: At the Interface of Neuroimmunology and Gastroenterology","2020","Frontiers in Neurology","11","","787","","","","7","10.3389/fneur.2020.00787","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089941507&doi=10.3389%2ffneur.2020.00787&partnerID=40&md5=5deecb4ef2bc0514b4dab9950c009773","Division of Microbiology and Immunology, Department of Pathology, University of Utah, Salt Lake City, UT, United States; Department of Radiology, Utah Center for Advanced Imaging Research, University of Utah, Salt Lake City, UT, United States; Department of Neurology, Imaging and Neurosciences Center, University of Utah, Salt Lake City, UT, United States; Division of Gastroenterology, Department of Internal Medicine, University of Utah, Salt Lake City, UT, United States; Salt Lake City, UT, United States","Sanchez J.M.S., Division of Microbiology and Immunology, Department of Pathology, University of Utah, Salt Lake City, UT, United States; McNally J.S., Department of Radiology, Utah Center for Advanced Imaging Research, University of Utah, Salt Lake City, UT, United States; Cortez M.M., Department of Neurology, Imaging and Neurosciences Center, University of Utah, Salt Lake City, UT, United States; Hemp J., Division of Gastroenterology, Department of Internal Medicine, University of Utah, Salt Lake City, UT, United States; Pace L.A., Division of Gastroenterology, Department of Internal Medicine, University of Utah, Salt Lake City, UT, United States; Clardy S.L., Department of Neurology, Imaging and Neurosciences Center, University of Utah, Salt Lake City, UT, United States, Salt Lake City, UT, United States","S.L. Clardy; Department of Neurology, Imaging and Neurosciences Center, University of Utah, Salt Lake City, United States; email: stacey.clardy@hsc.utah.edu; S.L. Clardy; Salt Lake City, United States; email: stacey.clardy@hsc.utah.edu","","Frontiers Media S.A.","16642295","","","","English","Front. Neurol.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85089941507"
"Bi Z.; Cao Y.; Gui M.; Lin J.; Zhang Q.; Li Y.; Ji S.; Bu B.","Bi, Zhuajin (57218527441); Cao, Yayun (57197818378); Gui, Mengcui (56120342200); Lin, Jing (56336967900); Zhang, Qing (57463584300); Li, Yue (56427258900); Ji, Suqiong (55995582400); Bu, Bitao (6603697386)","57218527441; 57197818378; 56120342200; 56336967900; 57463584300; 56427258900; 55995582400; 6603697386","Dynamic nomogram for predicting generalized conversion in adult-onset ocular myasthenia gravis","2023","Neurological Sciences","44","4","","1383","1391","8","3","10.1007/s10072-022-06519-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143343671&doi=10.1007%2fs10072-022-06519-5&partnerID=40&md5=4aea9df8e727ec80b5d2dcccdb3c3095","Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China; Department of Radiology, Zhongnan Hospital of Wuhan University, Hubei Province, Wuhan, China","Bi Z., Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China; Cao Y., Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China, Department of Radiology, Zhongnan Hospital of Wuhan University, Hubei Province, Wuhan, China; Gui M., Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China; Lin J., Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China; Zhang Q., Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China; Li Y., Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China; Ji S., Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China; Bu B., Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Hubei, Wuhan, China","B. Bu; Department of Neurology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, Hubei, China; email: bubitao@tjh.tjmu.edu.cn","","Springer-Verlag Italia s.r.l.","15901874","","NESCC","36469201","English","Neurol. Sci.","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85143343671"
"Gilhus N.E.","Gilhus, Nils Erik (34770675300)","34770675300","Myasthenia Gravis Can Have Consequences for Pregnancy and the Developing Child","2020","Frontiers in Neurology","11","","554","","","","28","10.3389/fneur.2020.00554","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087041985&doi=10.3389%2ffneur.2020.00554&partnerID=40&md5=148d671d4d2a02fbe9a6777a629ef2b7","Department of Clinical Medicine, University of Bergen, Bergen, Norway; Department of Neurology, Haukeland University Hospital, Bergen, Norway","Gilhus N.E., Department of Clinical Medicine, University of Bergen, Bergen, Norway, Department of Neurology, Haukeland University Hospital, Bergen, Norway","N.E. Gilhus; Department of Clinical Medicine, University of Bergen, Bergen, Norway; email: nils.gilhus@uib.no; N.E. Gilhus; Department of Neurology, Haukeland University Hospital, Bergen, Norway; email: nils.gilhus@uib.no","","Frontiers Media S.A.","16642295","","","","English","Front. Neurol.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85087041985"
"Virgilio E.; Tondo G.; Montabone C.; Comi C.","Virgilio, Eleonora (57200583843); Tondo, Giacomo (55242296300); Montabone, Claudia (57220046974); Comi, Cristoforo (6701468226)","57200583843; 55242296300; 57220046974; 6701468226","COVID-19 Vaccination and Late-Onset Myasthenia Gravis: A New Case Report and Review of the Literature","2023","International Journal of Environmental Research and Public Health","20","1","467","","","","8","10.3390/ijerph20010467","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145968440&doi=10.3390%2fijerph20010467&partnerID=40&md5=c7a190de65e05ef10494096cd37de779","Department of Translational Medicine, Section of Neurology, University of Eastern Piedmont, Novara, 28100, Italy; Neurology Unit, Department of Translational Medicine, S. Andrea Hospital, University of Piemonte Orientale, Vercelli, 13100, Italy","Virgilio E., Department of Translational Medicine, Section of Neurology, University of Eastern Piedmont, Novara, 28100, Italy, Neurology Unit, Department of Translational Medicine, S. Andrea Hospital, University of Piemonte Orientale, Vercelli, 13100, Italy; Tondo G., Neurology Unit, Department of Translational Medicine, S. Andrea Hospital, University of Piemonte Orientale, Vercelli, 13100, Italy; Montabone C., Neurology Unit, Department of Translational Medicine, S. Andrea Hospital, University of Piemonte Orientale, Vercelli, 13100, Italy; Comi C., Neurology Unit, Department of Translational Medicine, S. Andrea Hospital, University of Piemonte Orientale, Vercelli, 13100, Italy","C. Comi; Neurology Unit, Department of Translational Medicine, S. Andrea Hospital, University of Piemonte Orientale, Vercelli, 13100, Italy; email: cristoforo.comi@med.uniupo.it","","MDPI","16617827","","","36612789","English","Int. J. Environ. Res. Public Health","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85145968440"
"Halder N.; Lal G.","Halder, Namrita (57212198891); Lal, Girdhari (8879907700)","57212198891; 8879907700","Cholinergic System and Its Therapeutic Importance in Inflammation and Autoimmunity","2021","Frontiers in Immunology","12","","660342","","","","94","10.3389/fimmu.2021.660342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104989408&doi=10.3389%2ffimmu.2021.660342&partnerID=40&md5=f5759259333e286100f267310bbdd698","Laboratory of Autoimmunity and Tolerance, National Centre for Cell Science, Ganeshkhind, Pune, India","Halder N., Laboratory of Autoimmunity and Tolerance, National Centre for Cell Science, Ganeshkhind, Pune, India; Lal G., Laboratory of Autoimmunity and Tolerance, National Centre for Cell Science, Ganeshkhind, Pune, India","","","Frontiers Media S.A.","16643224","","","33936095","English","Front. Immunol.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85104989408"
"Scheibenbogen C.; Bellmann-Strobl J.T.; Heindrich C.; Wittke K.; Stein E.; Franke C.; Prüss H.; Preßler H.; Machule M.-L.; Audebert H.; Finke C.; Zimmermann H.G.; Sawitzki B.; Meisel C.; Toelle M.; Krueger A.; Aschenbrenner A.C.; Schultze J.L.; Beyer M.D.; Ralser M.; Mülleder M.; Sander L.E.; Konietschke F.; Paul F.; Stojanov S.; Bruckert L.; Hedderich D.M.; Knolle F.; Riemekasten G.; Vehreschild M.J.G.T.; Cornely O.A.; Behrends U.; Burock S.","Scheibenbogen, Carmen (7005281782); Bellmann-Strobl, Judith Theresia (6506888340); Heindrich, Cornelia (58482113400); Wittke, Kirsten (56147478700); Stein, Elisa (58287923700); Franke, Christiana (57194573997); Prüss, Harald (57203104837); Preßler, Hannah (57202785701); Machule, Marie-Luise (57221534990); Audebert, Heinrich (6603080765); Finke, Carsten (35298868900); Zimmermann, Hanna Gwendolyn (48663100000); Sawitzki, Birgit (57196011646); Meisel, Christian (57207899470); Toelle, Markus (39561428800); Krueger, Anne (17342491400); Aschenbrenner, Anna C. (26646183000); Schultze, Joachim L. (7103037653); Beyer, Marc D. (34568412000); Ralser, Markus (8836934400); Mülleder, Michael (50262397000); Sander, Leif Erik (22956670300); Konietschke, Frank (57195387126); Paul, Friedemann (57033685900); Stojanov, Silvia (7003401268); Bruckert, Lisa (58481117800); Hedderich, Dennis M. (56386176600); Knolle, Franziska (54930982500); Riemekasten, Gabriela (57203073213); Vehreschild, Maria J. G. T. (54080553200); Cornely, Oliver A. (57188644302); Behrends, Uta (6603560545); Burock, Susen (26323480600)","7005281782; 6506888340; 58482113400; 56147478700; 58287923700; 57194573997; 57203104837; 57202785701; 57221534990; 6603080765; 35298868900; 48663100000; 57196011646; 57207899470; 39561428800; 17342491400; 26646183000; 7103037653; 34568412000; 8836934400; 50262397000; 22956670300; 57195387126; 57033685900; 7003401268; 58481117800; 56386176600; 54930982500; 57203073213; 54080553200; 57188644302; 6603560545; 26323480600","Fighting Post-COVID and ME/CFS – development of curative therapies","2023","Frontiers in Medicine","10","","1194754","","","","22","10.3389/fmed.2023.1194754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164388992&doi=10.3389%2ffmed.2023.1194754&partnerID=40&md5=31f62f0077572d1d2e3b343d3a2048c4","Institute of Medical Immunology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Experimental and Clinical Research Center, a cooperation between the Max Delbrück Center for Molecular Medicine in the Helmholtz Association, Charité Universitätsmedizin Berlin, Berlin, Germany; NeuroCure Clinical Research Center, Charité – Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany; Max Delbrück Center for Molecular Medicine in the Helmholtz Association (MDC), Berlin, Germany; Department of Neurology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE), Berlin, Germany; Berlin Institute of Health at Charité, Universitätsmedizin Berlin, Center of Immunomics, Berlin, Germany; Department of Immunology, Labor Berlin - Charité Vivantes GmbH, Berlin, Germany; Department of Nephrology, Charité - Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Systems Medicine, Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE), Bonn, Germany; PRECISE Platform for Single Cell Genomics and Epigenomics, DZNE and University of Bonn, Bonn, Germany; Genomics and Immunoregulation, Life and Medical Sciences Institute, University of Bonn, Bonn, Germany; Institute of Biochemistry, Charité – Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany; The Wellcome Centre for Human Genetics, Nuffield Department of Medicine, University of Oxford, Oxford, United Kingdom; Department of Infectious Diseases and Respiratory Medicine, Charité–Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany; Childrens’ Hospital, School of Medicine, Technical University of Munich, Munich, Germany; Clinical Trial Office, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Department of Neuroradiology, School of Medicine, Technical University of Munich, Munich, Germany; Department of Rheumatology, University Medical Center Schleswig, Holstein Campus Lübeck, Lübeck, Germany; Department of Internal Medicine, Infectious Diseases, University Hospital Frankfurt, Goethe University Frankfurt, Frankfurt am Main, Germany; Department of Internal Medicine, University Hospital Cologne, Cologne, Germany; German Centre for Infection Research (DZIF), Partner Site Bonn-Cologne, Germany; University of Cologne, Faculty of Medicine, Institute of Translational Research, Cologne Excellence Cluster on Cellular Stress Responses in Aging-Associated Diseases (CECAD), Cologne, Germany; German Center for Infection Research (DZIF), Berlin, Germany; AGV Research Unit Gene Vectors, Helmholtz Center Munich (HMGU), Munich, Germany","Scheibenbogen C., Institute of Medical Immunology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Bellmann-Strobl J.T., Experimental and Clinical Research Center, a cooperation between the Max Delbrück Center for Molecular Medicine in the Helmholtz Association, Charité Universitätsmedizin Berlin, Berlin, Germany, NeuroCure Clinical Research Center, Charité – Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany, Max Delbrück Center for Molecular Medicine in the Helmholtz Association (MDC), Berlin, Germany; Heindrich C., Institute of Medical Immunology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Wittke K., Institute of Medical Immunology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Stein E., Institute of Medical Immunology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Franke C., Department of Neurology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Prüss H., Department of Neurology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany, Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE), Berlin, Germany; Preßler H., Department of Neurology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Machule M.-L., Department of Neurology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Audebert H., Department of Neurology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Finke C., Department of Neurology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Zimmermann H.G., Experimental and Clinical Research Center, a cooperation between the Max Delbrück Center for Molecular Medicine in the Helmholtz Association, Charité Universitätsmedizin Berlin, Berlin, Germany, NeuroCure Clinical Research Center, Charité – Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany, Max Delbrück Center for Molecular Medicine in the Helmholtz Association (MDC), Berlin, Germany; Sawitzki B., Institute of Medical Immunology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany, Berlin Institute of Health at Charité, Universitätsmedizin Berlin, Center of Immunomics, Berlin, Germany; Meisel C., Institute of Medical Immunology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany, Department of Immunology, Labor Berlin - Charité Vivantes GmbH, Berlin, Germany; Toelle M., Department of Nephrology, Charité - Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Krueger A., Department of Nephrology, Charité - Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Aschenbrenner A.C., Systems Medicine, Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE), Bonn, Germany; Schultze J.L., Systems Medicine, Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE), Bonn, Germany, PRECISE Platform for Single Cell Genomics and Epigenomics, DZNE and University of Bonn, Bonn, Germany, Genomics and Immunoregulation, Life and Medical Sciences Institute, University of Bonn, Bonn, Germany; Beyer M.D., Systems Medicine, Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE), Bonn, Germany, PRECISE Platform for Single Cell Genomics and Epigenomics, DZNE and University of Bonn, Bonn, Germany; Ralser M., Institute of Biochemistry, Charité – Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany, The Wellcome Centre for Human Genetics, Nuffield Department of Medicine, University of Oxford, Oxford, United Kingdom; Mülleder M., Institute of Biochemistry, Charité – Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany; Sander L.E., Department of Infectious Diseases and Respiratory Medicine, Charité–Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany; Konietschke F., Institute of Biochemistry, Charité – Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany; Paul F., Experimental and Clinical Research Center, a cooperation between the Max Delbrück Center for Molecular Medicine in the Helmholtz Association, Charité Universitätsmedizin Berlin, Berlin, Germany, NeuroCure Clinical Research Center, Charité – Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, Germany, Max Delbrück Center for Molecular Medicine in the Helmholtz Association (MDC), Berlin, Germany; Stojanov S., Childrens’ Hospital, School of Medicine, Technical University of Munich, Munich, Germany; Bruckert L., Clinical Trial Office, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; Hedderich D.M., Department of Neuroradiology, School of Medicine, Technical University of Munich, Munich, Germany; Knolle F., Department of Neuroradiology, School of Medicine, Technical University of Munich, Munich, Germany; Riemekasten G., Department of Rheumatology, University Medical Center Schleswig, Holstein Campus Lübeck, Lübeck, Germany; Vehreschild M.J.G.T., Department of Internal Medicine, Infectious Diseases, University Hospital Frankfurt, Goethe University Frankfurt, Frankfurt am Main, Germany; Cornely O.A., Department of Internal Medicine, University Hospital Cologne, Cologne, Germany, German Centre for Infection Research (DZIF), Partner Site Bonn-Cologne, Germany, University of Cologne, Faculty of Medicine, Institute of Translational Research, Cologne Excellence Cluster on Cellular Stress Responses in Aging-Associated Diseases (CECAD), Cologne, Germany; Behrends U., Childrens’ Hospital, School of Medicine, Technical University of Munich, Munich, Germany, German Center for Infection Research (DZIF), Berlin, Germany, AGV Research Unit Gene Vectors, Helmholtz Center Munich (HMGU), Munich, Germany; Burock S., Clinical Trial Office, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany","C. Heindrich; Institute of Medical Immunology, Charité - Universitätsmedizin Berlin, corporate member of Freie Universität Berlin and Humboldt Universität zu Berlin, Berlin, Germany; email: cornelia.heindrich@charite.de","","Frontiers Media SA","2296858X","","","","English","Front. Med.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85164388992"
"Danikowski K.M.; Jayaraman S.; Prabhakar B.S.","Danikowski, K.M. (57214500110); Jayaraman, S. (57203177112); Prabhakar, B.S. (7102955789)","57214500110; 57203177112; 7102955789","Regulatory T cells in multiple sclerosis and myasthenia gravis","2017","Journal of Neuroinflammation","14","1","117","","","","243","10.1186/s12974-017-0892-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020422135&doi=10.1186%2fs12974-017-0892-8&partnerID=40&md5=f565a9ee909ae6eedb1ec8c4e9228af5","University of Illinois at Chicago, Department of Microbiology and Immunology, Chicago, 60612, IL, United States","Danikowski K.M., University of Illinois at Chicago, Department of Microbiology and Immunology, Chicago, 60612, IL, United States; Jayaraman S., University of Illinois at Chicago, Department of Microbiology and Immunology, Chicago, 60612, IL, United States; Prabhakar B.S., University of Illinois at Chicago, Department of Microbiology and Immunology, Chicago, 60612, IL, United States","B.S. Prabhakar; University of Illinois at Chicago, Department of Microbiology and Immunology, Chicago, 60612, United States; email: bprabhak@uic.edu","","BioMed Central Ltd.","17422094","","","28599652","English","J. Neuroinflamm.","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85020422135"
"Vilquin J.-T.; Bayer A.C.; Le Panse R.; Berrih-Aknin S.","Vilquin, Jean-Thomas (7003291127); Bayer, Alexandra Clarissa (57205094166); Le Panse, Rozen (6506801237); Berrih-Aknin, Sonia (7004839194)","7003291127; 57205094166; 6506801237; 7004839194","The Muscle Is Not a Passive Target in Myasthenia Gravis","2019","Frontiers in Neurology","10","","1343","","","","11","10.3389/fneur.2019.01343","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077377912&doi=10.3389%2ffneur.2019.01343&partnerID=40&md5=ed4a7510f919bd8ac12e8e655dfef80a","Sorbonne Université, INSERM, Association Institut de Myologie (AIM), Paris, France","Vilquin J.-T., Sorbonne Université, INSERM, Association Institut de Myologie (AIM), Paris, France; Bayer A.C., Sorbonne Université, INSERM, Association Institut de Myologie (AIM), Paris, France; Le Panse R., Sorbonne Université, INSERM, Association Institut de Myologie (AIM), Paris, France; Berrih-Aknin S., Sorbonne Université, INSERM, Association Institut de Myologie (AIM), Paris, France","J.-T. Vilquin; Sorbonne Université, INSERM, Association Institut de Myologie (AIM), Paris, France; email: jt.vilquin@institut-myologie.org","","Frontiers Media S.A.","16642295","","","","English","Front. Neurol.","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85077377912"
"Gilhus N.E.","Gilhus, Nils Erik (34770675300)","34770675300","Treatment considerations in myasthenia gravis for the pregnant patient","2023","Expert Review of Neurotherapeutics","23","2","","169","177","8","6","10.1080/14737175.2023.2178302","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148573273&doi=10.1080%2f14737175.2023.2178302&partnerID=40&md5=363f717c5ad7f8f8ec099283cb482f33","Department of Neurology, Haukeland University Hospital, Bergen, Norway; Department of Clinical Medicine, University of Bergen, Bergen, Norway","Gilhus N.E., Department of Neurology, Haukeland University Hospital, Bergen, Norway, Department of Clinical Medicine, University of Bergen, Bergen, Norway","N.E. Gilhus; Department of Neurology, Haukeland University Hospital, Bergen, 5021, Norway; email: nils.gilhus@uib.no","","Taylor and Francis Ltd.","14737175","","ERNXA","36786092","English","Expert Rev. Neurother.","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85148573273"
"Ouyang S.; Yin W.; Zeng Q.; Li B.; Zhang J.; Duan W.; Li Y.; Liang Y.; Wang J.; Tan H.; Yang H.","Ouyang, Song (55348946100); Yin, Weifan (46261762200); Zeng, Qiuming (55695228000); Li, Bijuan (56062108900); Zhang, Jian (57281327900); Duan, Weiwei (57203048020); Li, Yi (55349792600); Liang, Yong (57647043300); Wang, Jiaqi (57645560700); Tan, Hong (58902748000); Yang, Huan (57192424430)","55348946100; 46261762200; 55695228000; 56062108900; 57281327900; 57203048020; 55349792600; 57647043300; 57645560700; 58902748000; 57192424430","Lymphoplasma Exchange Improves Myasthenia Gravis Exacerbations: A Retrospective Study in a Chinese Center","2022","Frontiers in Immunology","13","","757841","","","","4","10.3389/fimmu.2022.757841","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128918647&doi=10.3389%2ffimmu.2022.757841&partnerID=40&md5=16a58bf91ee4457d517b0c07a35935ef","Department of Neurology, Xiangya Hospital, Central South University, Changsha, China; Medical Center of Neurology, The First Hospital of Changsha City, South China University, Changsha, China; The Second Xiangya Hospital, Central South University, Changsha, China; Department of Blood Transfusion, Xiangya Hospital, Central South University, Changsha, China; Department of Pathology, University of Iowa, Iowa City, IA, United States","Ouyang S., Department of Neurology, Xiangya Hospital, Central South University, Changsha, China, Medical Center of Neurology, The First Hospital of Changsha City, South China University, Changsha, China; Yin W., The Second Xiangya Hospital, Central South University, Changsha, China; Zeng Q., Department of Neurology, Xiangya Hospital, Central South University, Changsha, China; Li B., Department of Blood Transfusion, Xiangya Hospital, Central South University, Changsha, China; Zhang J., Department of Pathology, University of Iowa, Iowa City, IA, United States; Duan W., Department of Neurology, Xiangya Hospital, Central South University, Changsha, China; Li Y., Department of Neurology, Xiangya Hospital, Central South University, Changsha, China; Liang Y., Medical Center of Neurology, The First Hospital of Changsha City, South China University, Changsha, China; Wang J., Medical Center of Neurology, The First Hospital of Changsha City, South China University, Changsha, China; Tan H., Medical Center of Neurology, The First Hospital of Changsha City, South China University, Changsha, China; Yang H., Department of Neurology, Xiangya Hospital, Central South University, Changsha, China","H. Yang; Department of Neurology, Xiangya Hospital, Central South University, Changsha, China; email: 403850@csu.edu.cn; W. Yin; The Second Xiangya Hospital, Central South University, Changsha, China; email: yinweifan1985@csu.edu.cn","","Frontiers Media S.A.","16643224","","","35514988","English","Front. Immunol.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85128918647"
"Ruan Z.; Tang Y.; Li C.; Sun C.; Zhu Y.; Li Z.; Chang T.","Ruan, Zhe (57188686088); Tang, Yonglan (57280865200); Li, Chunhong (57280355100); Sun, Chao (56742518100); Zhu, Ying (57280485700); Li, Zhuyi (56568592600); Chang, Ting (55817666700)","57188686088; 57280865200; 57280355100; 56742518100; 57280485700; 56568592600; 55817666700","Covid-19 vaccination in patients with myasthenia gravis: A single-center case series","2021","Vaccines","9","10","1112","","","","39","10.3390/vaccines9101112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116121660&doi=10.3390%2fvaccines9101112&partnerID=40&md5=97bcf69d03f32893bef964e68d1ae365","Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China","Ruan Z., Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China; Tang Y., Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China; Li C., Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China; Sun C., Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China; Zhu Y., Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China; Li Z., Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China; Chang T., Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China","Z. Li; Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China; email: lizhuyiafu@163.com; T. Chang; Department of Neurology, Tangdu Hospital, The Fourth Military Medical University, Xi’an, 710038, China; email: changting1981@163.com","","MDPI","2076393X","","","","English","Vaccines","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85116121660"
